Mass [m/z],Polarity,Start [min],End [min],nCE,CS [z],Comment
661.825134,Positive,43.441069,48.441069, ,2,MH+1322.642992-Scan#12264
686.656067,Positive,43.596800,48.596800, ,3,MH+2057.953647-Scan#12329
457.790436,Positive,43.604010,48.604010, ,2,MH+914.573595-Scan#12332
681.367493,Positive,43.655564,48.655564, ,2,MH+1361.727709-Scan#12354
460.279816,Positive,43.666266,48.666266, ,2,MH+919.552355-Scan#12359
463.735870,Positive,43.764701,48.764701, ,2,MH+926.464464-Scan#12405
647.324524,Positive,43.790549,48.790549, ,2,MH+1293.641771-Scan#12418
452.775177,Positive,43.819188,48.819188, ,2,MH+904.543077-Scan#12432
414.719299,Positive,43.888817,48.888817, ,2,MH+828.431322-Scan#12470
556.810608,Positive,43.904356,48.904356, ,2,MH+1112.613939-Scan#12478
411.760651,Positive,43.994448,48.994448, ,2,MH+822.514025-Scan#12524
554.621948,Positive,44.059608,49.059608, ,3,MH+1661.851291-Scan#12553
429.280212,Positive,44.074741,49.074741, ,2,MH+857.553148-Scan#12561
657.841431,Positive,44.076283,49.076283, ,2,MH+1314.675585-Scan#12562
571.629883,Positive,44.146532,49.146532, ,3,MH+1712.875095-Scan#12596
508.736847,Positive,44.215913,49.215913, ,2,MH+1016.466417-Scan#12635
782.680298,Positive,44.228409,49.228409, ,3,MH+2346.026340-Scan#12641
583.282349,Positive,44.233019,49.233019, ,2,MH+1165.557421-Scan#12644
418.750824,Positive,44.259015,49.259015, ,2,MH+836.494371-Scan#12657
454.228271,Positive,44.267392,49.267392, ,3,MH+1360.670261-Scan#12662
435.777161,Positive,44.323805,49.323805, ,2,MH+870.547045-Scan#12690
406.213470,Positive,44.331240,49.331240, ,2,MH+811.419664-Scan#12695
649.801575,Positive,44.366800,49.366800, ,2,MH+1298.595873-Scan#12713
590.825562,Positive,44.368325,49.368325, ,2,MH+1180.643846-Scan#12714
685.657349,Positive,44.449315,49.449315, ,3,MH+2054.957493-Scan#12753
784.895203,Positive,44.503410,49.503410, ,2,MH+1568.783129-Scan#12782
688.837280,Positive,44.526816,49.526816, ,2,MH+1376.667284-Scan#12793
530.798828,Positive,44.593564,49.593564, ,2,MH+1060.590380-Scan#12824
582.294373,Positive,44.617943,49.617943, ,2,MH+1163.581468-Scan#12837
630.011047,Positive,44.857802,49.857802, ,3,MH+1888.018589-Scan#12966
709.872559,Positive,44.876600,49.876600, ,2,MH+1418.737841-Scan#12974
643.830750,Positive,44.930552,49.930552, ,2,MH+1286.654222-Scan#13002
500.798279,Positive,44.978239,49.978239, ,2,MH+1000.589281-Scan#13024
678.351929,Positive,45.024056,50.024056, ,2,MH+1355.696581-Scan#13047
577.327393,Positive,45.025597,50.025597, ,3,MH+1729.967624-Scan#13048
411.227356,Positive,45.047805,50.047805, ,2,MH+821.447435-Scan#13061
485.785309,Positive,45.088193,50.088193, ,2,MH+970.563341-Scan#13081
555.313660,Positive,45.210103,50.210103, ,2,MH+1109.620043-Scan#13140
498.300781,Positive,45.231715,50.231715, ,2,MH+995.594286-Scan#13152
493.256683,Positive,45.233107,50.233107, ,2,MH+985.506090-Scan#13153
645.841492,Positive,45.262249,50.262249, ,2,MH+1290.675707-Scan#13168
616.829468,Positive,45.279171,50.279171, ,2,MH+1232.651659-Scan#13177
553.293701,Positive,45.283665,50.283665, ,2,MH+1105.580126-Scan#13180
447.924133,Positive,45.291494,50.291494, ,3,MH+1341.757847-Scan#13183
707.868225,Positive,45.417308,50.417308, ,2,MH+1414.729174-Scan#13243
417.233093,Positive,45.454597,50.454597, ,2,MH+833.458910-Scan#13261
475.753998,Positive,45.462137,50.462137, ,2,MH+950.500719-Scan#13265
422.751556,Positive,45.491174,50.491174, ,2,MH+844.495836-Scan#13277
511.770844,Positive,45.499083,50.499083, ,2,MH+1022.534410-Scan#13280
474.730316,Positive,45.505016,50.505016, ,2,MH+948.453356-Scan#13284
402.721008,Positive,45.512808,50.512808, ,2,MH+804.434740-Scan#13287
414.256195,Positive,45.634826,50.634826, ,2,MH+827.505114-Scan#13347
409.227661,Positive,45.669932,50.669932, ,2,MH+817.448046-Scan#13364
677.378113,Positive,45.690788,50.690788, ,2,MH+1353.748949-Scan#13373
638.327576,Positive,45.693873,50.693873, ,2,MH+1275.647875-Scan#13375
765.400574,Positive,45.732442,50.732442, ,2,MH+1529.793871-Scan#13394
418.557617,Positive,45.743152,50.743152, ,3,MH+1253.658298-Scan#13401
540.275879,Positive,45.790917,50.790917, ,2,MH+1079.544481-Scan#13426
821.911438,Positive,45.801989,50.801989, ,2,MH+1642.815599-Scan#13431
502.611115,Positive,45.849560,50.849560, ,3,MH+1505.818790-Scan#13458
403.745667,Positive,45.858758,50.858758, ,2,MH+806.484056-Scan#13462
526.812317,Positive,45.924063,50.924063, ,2,MH+1052.617357-Scan#13495
551.783142,Positive,45.932039,50.932039, ,2,MH+1102.559008-Scan#13498
533.796814,Positive,45.933564,50.933564, ,2,MH+1066.586351-Scan#13499
448.767303,Positive,45.935091,50.935091, ,2,MH+896.527330-Scan#13500
511.282227,Positive,45.984360,50.984360, ,3,MH+1531.832126-Scan#13526
486.603973,Positive,46.013384,51.013384, ,3,MH+1457.797367-Scan#13541
689.850037,Positive,46.090978,51.090978, ,2,MH+1378.692797-Scan#13581
443.774902,Positive,46.093813,51.093813, ,2,MH+886.542528-Scan#13583
732.396057,Positive,46.171315,51.171315, ,2,MH+1463.784838-Scan#13621
427.282745,Positive,46.172715,51.172715, ,2,MH+853.558214-Scan#13622
400.768982,Positive,46.178719,51.178719, ,2,MH+800.530687-Scan#13625
720.388428,Positive,46.180261,51.180261, ,2,MH+1439.769579-Scan#13626
415.251587,Positive,46.326101,51.326101, ,2,MH+829.495897-Scan#13700
598.839355,Positive,46.332270,51.332270, ,2,MH+1196.671434-Scan#13704
573.802612,Positive,46.367610,51.367610, ,2,MH+1146.597948-Scan#13723
794.943787,Positive,46.407216,51.407216, ,2,MH+1588.880297-Scan#13744
442.594818,Positive,46.430005,51.430005, ,3,MH+1325.769901-Scan#13757
525.786194,Positive,46.434247,51.434247, ,2,MH+1050.565111-Scan#13760
404.902283,Positive,46.462118,51.462118, ,3,MH+1212.692295-Scan#13774
530.797058,Positive,46.622299,51.622299, ,2,MH+1060.586840-Scan#13857
401.748016,Positive,46.629571,51.629571, ,2,MH+802.488756-Scan#13861
626.280945,Positive,46.649984,51.649984, ,2,MH+1251.554613-Scan#13870
523.279724,Positive,46.651532,51.651532, ,2,MH+1045.552172-Scan#13871
418.240356,Positive,46.653040,51.653040, ,2,MH+835.473436-Scan#13872
547.270203,Positive,46.674507,51.674507, ,2,MH+1093.533129-Scan#13884
414.863342,Positive,46.681973,51.681973, ,3,MH+1242.575474-Scan#13889
456.735809,Positive,46.683504,51.683504, ,2,MH+912.464342-Scan#13890
710.839417,Positive,46.696302,51.696302, ,2,MH+1420.671556-Scan#13896
509.777802,Positive,46.761241,51.761241, ,2,MH+1018.548326-Scan#13932
408.238373,Positive,46.792771,51.792771, ,2,MH+815.469469-Scan#13949
494.298859,Positive,46.875335,51.875335, ,2,MH+987.590441-Scan#13993
442.767273,Positive,46.941639,51.941639, ,2,MH+884.527269-Scan#14028
452.764557,Positive,47.055280,52.055280, ,2,MH+904.521837-Scan#14084
519.587830,Positive,47.073811,52.073811, ,3,MH+1556.748936-Scan#14091
585.832031,Positive,47.096013,52.096013, ,2,MH+1170.656786-Scan#14100
577.840759,Positive,47.145631,52.145631, ,2,MH+1154.674242-Scan#14120
561.761963,Positive,47.173719,52.173719, ,2,MH+1122.516649-Scan#14134
515.270081,Positive,47.259085,52.259085, ,2,MH+1029.532885-Scan#14174
576.880981,Positive,47.279287,52.279287, ,2,MH+1152.754686-Scan#14185
646.658630,Positive,47.316537,52.316537, ,3,MH+1937.961338-Scan#14203
648.361938,Positive,47.410272,52.410272, ,2,MH+1295.716600-Scan#14250
595.627563,Positive,47.435550,52.435550, ,3,MH+1784.868137-Scan#14262
669.312500,Positive,47.437093,52.437093, ,2,MH+1337.617723-Scan#14263
1095.463501,Positive,47.438684,52.438684, ,2,MH+2189.919725-Scan#14264
707.377319,Positive,47.450962,52.450962, ,2,MH+1413.747362-Scan#14270
552.945313,Positive,47.478919,52.478919, ,3,MH+1656.821384-Scan#14286
647.341431,Positive,47.549461,52.549461, ,2,MH+1293.675585-Scan#14323
634.340149,Positive,47.551003,52.551003, ,2,MH+1267.673021-Scan#14324
530.790833,Positive,47.569673,52.569673, ,2,MH+1060.574388-Scan#14334
427.726746,Positive,47.573998,52.573998, ,4,MH+1707.885153-Scan#14337
629.787964,Positive,47.647381,52.647381, ,2,MH+1258.568651-Scan#14376
437.781647,Positive,47.684729,52.684729, ,2,MH+874.556017-Scan#14396
429.758911,Positive,47.689358,52.689358, ,2,MH+858.510546-Scan#14399
403.726685,Positive,47.693885,52.693885, ,2,MH+806.446093-Scan#14402
664.831997,Positive,47.739554,52.739554, ,2,MH+1328.656717-Scan#14423
558.308716,Positive,47.766262,52.766262, ,2,MH+1115.610155-Scan#14438
512.603760,Positive,47.801866,52.801866, ,3,MH+1535.796726-Scan#14457
643.369507,Positive,47.941765,52.941765, ,2,MH+1285.731737-Scan#14523
586.932739,Positive,47.955617,52.955617, ,3,MH+1758.783665-Scan#14530
584.349792,Positive,47.993163,52.993163, ,2,MH+1167.692308-Scan#14543
547.965637,Positive,48.013044,53.013044, ,3,MH+1641.882358-Scan#14554
493.788330,Positive,48.110211,53.110211, ,2,MH+986.569384-Scan#14602
548.812927,Positive,48.254352,53.254352, ,2,MH+1096.618578-Scan#14675
578.326172,Positive,48.285849,53.285849, ,2,MH+1155.645067-Scan#14689
448.929199,Positive,48.353584,53.353584, ,3,MH+1344.773044-Scan#14720
508.289124,Positive,48.396707,53.396707, ,3,MH+1522.852817-Scan#14737
680.864075,Positive,48.449145,53.449145, ,2,MH+1360.720873-Scan#14762
427.253448,Positive,48.508086,53.508086, ,2,MH+853.499620-Scan#14794
656.330994,Positive,48.547000,53.547000, ,3,MH+1966.978428-Scan#14813
560.825745,Positive,48.557744,53.557744, ,2,MH+1120.644213-Scan#14820
735.407227,Positive,48.571731,53.571731, ,2,MH+1469.807176-Scan#14827
692.863953,Positive,48.573287,53.573287, ,2,MH+1384.720629-Scan#14828
637.326721,Positive,48.577917,53.577917, ,2,MH+1273.646166-Scan#14831
563.812317,Positive,48.585744,53.585744, ,2,MH+1126.617357-Scan#14834
672.866333,Positive,48.636618,53.636618, ,2,MH+1344.725389-Scan#14864
568.314087,Positive,48.664279,53.664279, ,2,MH+1135.620897-Scan#14878
479.293488,Positive,48.682287,53.682287, ,2,MH+957.579698-Scan#14888
743.890442,Positive,48.705364,53.705364, ,2,MH+1486.773607-Scan#14902
687.398438,Positive,48.708449,53.708449, ,2,MH+1373.789598-Scan#14904
622.857666,Positive,48.746412,53.746412, ,2,MH+1244.708055-Scan#14925
450.765930,Positive,48.750720,53.750720, ,2,MH+900.524584-Scan#14928
457.298096,Positive,48.807705,53.807705, ,2,MH+913.588915-Scan#14958
407.266083,Positive,48.871203,53.871203, ,2,MH+813.524889-Scan#14986
472.285065,Positive,48.874238,53.874238, ,2,MH+943.562853-Scan#14988
463.772614,Positive,49.107602,54.107602, ,2,MH+926.537950-Scan#15073
882.435913,Positive,49.186185,54.186185, ,2,MH+1763.864550-Scan#15114
535.823853,Positive,49.231976,54.231976, ,2,MH+1070.640428-Scan#15137
630.333435,Positive,49.249157,54.249157, ,3,MH+1888.985752-Scan#15146
464.306488,Positive,49.312386,54.312386, ,2,MH+927.605699-Scan#15179
614.643799,Positive,49.357153,54.357153, ,3,MH+1841.916843-Scan#15204
738.918213,Positive,49.371401,54.371401, ,2,MH+1476.829149-Scan#15211
714.324585,Positive,49.426011,54.426011, ,2,MH+1427.641893-Scan#15240
592.321899,Positive,49.473500,54.473500, ,2,MH+1183.636522-Scan#15261
635.807129,Positive,49.497285,54.497285, ,2,MH+1270.606981-Scan#15274
442.732635,Positive,49.508315,54.508315, ,2,MH+884.457994-Scan#15279
494.728516,Positive,49.576371,54.576371, ,2,MH+988.449755-Scan#15315
714.899231,Positive,49.590744,54.590744, ,2,MH+1428.791185-Scan#15320
523.790039,Positive,49.592271,54.592271, ,2,MH+1046.572801-Scan#15321
650.652344,Positive,49.710266,54.710266, ,3,MH+1949.942478-Scan#15379
807.422180,Positive,49.738639,54.738639, ,2,MH+1613.837084-Scan#15393
576.310730,Positive,49.794763,54.794763, ,2,MH+1151.614183-Scan#15420
481.266083,Positive,49.860692,54.860692, ,2,MH+961.524889-Scan#15453
682.835815,Positive,49.870248,54.870248, ,2,MH+1364.664354-Scan#15457
547.322205,Positive,49.957271,54.957271, ,3,MH+1639.952061-Scan#15498
497.809814,Positive,49.965138,54.965138, ,2,MH+994.612352-Scan#15501
420.274902,Positive,50.012915,55.012915, ,2,MH+839.542528-Scan#15521
457.771912,Positive,50.061412,55.061412, ,2,MH+914.536547-Scan#15548
668.006348,Positive,50.081802,55.081802, ,3,MH+2002.004490-Scan#15559
430.769287,Positive,50.106071,55.106071, ,2,MH+860.531298-Scan#15570
499.590149,Positive,50.205495,55.205495, ,3,MH+1496.755894-Scan#15615
671.358337,Positive,50.215502,55.215502, ,2,MH+1341.709398-Scan#15619
431.248627,Positive,50.319872,55.319872, ,2,MH+861.489977-Scan#15670
438.754669,Positive,50.322907,55.322907, ,2,MH+876.502062-Scan#15672
534.803589,Positive,50.407575,55.407575, ,2,MH+1068.599901-Scan#15712
406.906281,Positive,50.417007,55.417007, ,3,MH+1218.704288-Scan#15716
463.767059,Positive,50.469216,55.469216, ,2,MH+926.526842-Scan#15743
436.275574,Positive,50.528360,55.528360, ,2,MH+871.543871-Scan#15772
493.610565,Positive,50.611858,55.611858, ,3,MH+1478.817142-Scan#15805
717.871826,Positive,50.713397,55.713397, ,2,MH+1434.736376-Scan#15845
569.795227,Positive,50.727240,55.727240, ,2,MH+1138.583177-Scan#15854
558.328796,Positive,50.733878,55.733878, ,2,MH+1115.650316-Scan#15856
456.769806,Positive,50.744526,55.744526, ,2,MH+912.532335-Scan#15863
593.847839,Positive,50.876663,55.876663, ,2,MH+1186.688402-Scan#15921
432.735748,Positive,50.917677,55.917677, ,2,MH+864.464220-Scan#15943
443.277008,Positive,50.950948,55.950948, ,2,MH+885.546739-Scan#15960
401.735321,Positive,50.953895,55.953895, ,2,MH+802.463365-Scan#15961
505.268188,Positive,50.976327,55.976327, ,3,MH+1513.790012-Scan#15973
532.300049,Positive,50.988287,55.988287, ,2,MH+1063.592821-Scan#15978
442.785339,Positive,51.046939,56.046939, ,2,MH+884.563402-Scan#16009
418.240723,Positive,51.146772,56.146772, ,2,MH+835.474169-Scan#16060
773.398071,Positive,51.211963,56.211963, ,2,MH+1545.788866-Scan#16095
478.304016,Positive,51.218067,56.218067, ,2,MH+955.600756-Scan#16099
904.959961,Positive,51.253627,56.253627, ,2,MH+1808.912645-Scan#16118
584.807129,Positive,51.259767,56.259767, ,2,MH+1168.606981-Scan#16122
551.820007,Positive,51.261303,56.261303, ,2,MH+1102.632738-Scan#16123
529.795044,Positive,51.293744,56.293744, ,2,MH+1058.582811-Scan#16140
931.495300,Positive,51.352460,56.352460, ,3,MH+2792.471348-Scan#16171
493.237030,Positive,51.363210,56.363210, ,2,MH+985.466783-Scan#16178
706.853516,Positive,51.443558,56.443558, ,2,MH+1412.699755-Scan#16218
412.721222,Positive,51.459054,56.459054, ,2,MH+824.435167-Scan#16226
514.248840,Positive,51.527887,56.527887, ,2,MH+1027.490404-Scan#16256
470.242828,Positive,51.530937,56.530937, ,2,MH+939.478380-Scan#16258
608.824097,Positive,51.575624,56.575624, ,2,MH+1216.640917-Scan#16279
578.297485,Positive,51.577149,56.577149, ,2,MH+1155.587694-Scan#16280
654.013367,Positive,51.730078,56.730078, ,3,MH+1960.025547-Scan#16346
579.807861,Positive,51.870217,56.870217, ,2,MH+1158.608446-Scan#16412
620.342957,Positive,51.968200,56.968200, ,2,MH+1239.678636-Scan#16462
732.383911,Positive,52.004451,57.004451, ,2,MH+1463.760546-Scan#16481
800.439636,Positive,52.095090,57.095090, ,2,MH+1599.871996-Scan#16521
460.253296,Positive,52.101209,57.101209, ,2,MH+919.499315-Scan#16525
572.812988,Positive,52.152251,57.152251, ,2,MH+1144.618700-Scan#16551
414.272919,Positive,52.237011,57.237011, ,2,MH+827.538561-Scan#16597
914.480042,Positive,52.328704,57.328704, ,2,MH+1827.952806-Scan#16643
509.750000,Positive,52.366279,57.366279, ,2,MH+1018.492723-Scan#16662
500.796509,Positive,52.376400,57.376400, ,2,MH+1000.585741-Scan#16666
480.788574,Positive,52.379466,57.379466, ,2,MH+960.569872-Scan#16668
554.270752,Positive,52.420710,57.420710, ,2,MH+1107.534227-Scan#16690
525.744446,Positive,52.441062,57.441062, ,2,MH+1050.481615-Scan#16701
866.434692,Positive,52.472255,57.472255, ,3,MH+2597.289524-Scan#16714
821.876648,Positive,52.491003,57.491003, ,2,MH+1642.746019-Scan#16724
845.164978,Positive,52.541588,57.541588, ,4,MH+3377.638082-Scan#16749
477.742310,Positive,52.595718,57.595718, ,2,MH+954.477343-Scan#16776
491.592651,Positive,52.798289,57.798289, ,3,MH+1472.763401-Scan#16882
546.299683,Positive,52.901341,57.901341, ,2,MH+1091.592089-Scan#16938
616.360107,Positive,52.935401,57.935401, ,2,MH+1231.712938-Scan#16956
448.739227,Positive,52.951202,57.951202, ,2,MH+896.471178-Scan#16964
400.698120,Positive,52.985124,57.985124, ,2,MH+800.388964-Scan#16983
709.386169,Positive,52.993366,57.993366, ,2,MH+1417.765062-Scan#16986
482.269287,Positive,53.057851,58.057851, ,2,MH+963.531298-Scan#17018
655.828003,Positive,53.104194,58.104194, ,2,MH+1310.648729-Scan#17036
585.269043,Positive,53.295750,58.295750, ,2,MH+1169.530809-Scan#17104
778.043213,Positive,53.300354,58.300354, ,3,MH+2332.115085-Scan#17107
865.946167,Positive,53.481978,58.481978, ,2,MH+1730.885057-Scan#17193
684.665222,Positive,53.546453,58.546453, ,3,MH+2051.981113-Scan#17226
902.988281,Positive,53.817814,58.817814, ,2,MH+1804.969286-Scan#17362
585.283813,Positive,53.835062,58.835062, ,2,MH+1169.560350-Scan#17371
471.295990,Positive,53.850460,58.850460, ,2,MH+941.584703-Scan#17379
536.791931,Positive,53.877084,58.877084, ,2,MH+1072.576586-Scan#17391
621.346008,Positive,53.915451,58.915451, ,2,MH+1241.684740-Scan#17411
597.832458,Positive,53.925188,58.925188, ,2,MH+1194.657640-Scan#17415
454.269135,Positive,53.975920,58.975920, ,2,MH+907.530992-Scan#17441
675.333069,Positive,54.002632,59.002632, ,3,MH+2023.984653-Scan#17456
735.900330,Positive,54.141298,59.141298, ,2,MH+1470.793383-Scan#17526
571.262512,Positive,54.192431,59.192431, ,3,MH+1711.772983-Scan#17549
596.323364,Positive,54.471126,59.471126, ,3,MH+1786.955540-Scan#17666
420.788330,Positive,54.569225,59.569225, ,2,MH+840.569384-Scan#17708
624.324036,Positive,54.608044,59.608044, ,2,MH+1247.640795-Scan#17726
829.934387,Positive,54.631067,59.631067, ,2,MH+1658.861498-Scan#17736
437.258240,Positive,54.705376,59.705376, ,2,MH+873.509203-Scan#17771
567.634399,Positive,54.706914,59.706914, ,3,MH+1700.888645-Scan#17772
493.928192,Positive,54.720920,59.720920, ,3,MH+1479.770023-Scan#17779
654.357422,Positive,54.761916,59.761916, ,2,MH+1307.707567-Scan#17801
494.778290,Positive,54.815145,59.815145, ,2,MH+988.549303-Scan#17826
788.402405,Positive,54.829584,59.829584, ,2,MH+1575.797533-Scan#17833
543.335693,Positive,54.835722,59.835722, ,2,MH+1085.664110-Scan#17837
477.308472,Positive,54.849605,59.849605, ,2,MH+953.609667-Scan#17844
606.861267,Positive,54.922913,59.922913, ,2,MH+1212.715258-Scan#17881
586.328857,Positive,55.021592,60.021592, ,2,MH+1171.650438-Scan#17927
480.788757,Positive,55.033061,60.033061, ,2,MH+960.570238-Scan#17932
616.329407,Positive,55.066111,60.066111, ,2,MH+1231.651537-Scan#17942
435.261322,Positive,55.142948,60.142948, ,2,MH+869.515367-Scan#17974
568.633423,Positive,55.266221,60.266221, ,3,MH+1703.885715-Scan#18029
675.884460,Positive,55.365219,60.365219, ,2,MH+1350.761644-Scan#18077
847.166626,Positive,55.384876,60.384876, ,4,MH+3385.644674-Scan#18087
417.269165,Positive,55.417625,60.417625, ,2,MH+833.531053-Scan#18103
410.260925,Positive,55.452002,60.452002, ,2,MH+819.514574-Scan#18119
493.608398,Positive,55.458125,60.458125, ,3,MH+1478.810642-Scan#18123
617.808838,Positive,55.525937,60.525937, ,2,MH+1234.610399-Scan#18153
571.314331,Positive,55.597779,60.597779, ,2,MH+1141.621385-Scan#18189
510.794952,Positive,55.682746,60.682746, ,2,MH+1020.582628-Scan#18232
626.338867,Positive,55.695628,60.695628, ,2,MH+1251.670458-Scan#18240
438.766541,Positive,55.719603,60.719603, ,2,MH+876.525804-Scan#18250
460.748962,Positive,55.918523,60.918523, ,2,MH+920.490648-Scan#18339
547.267517,Positive,55.931788,60.931788, ,3,MH+1639.787998-Scan#18345
481.763580,Positive,55.933315,60.933315, ,2,MH+962.519884-Scan#18346
649.028687,Positive,55.954417,60.954417, ,3,MH+1945.071506-Scan#18357
437.571655,Positive,55.958987,60.958987, ,3,MH+1310.700413-Scan#18360
444.223785,Positive,55.985529,60.985529, ,2,MH+887.440294-Scan#18371
465.759033,Positive,56.004269,61.004269, ,2,MH+930.510790-Scan#18377
414.273773,Positive,56.007227,61.007227, ,2,MH+827.540270-Scan#18378
442.732910,Positive,56.164399,61.164399, ,2,MH+884.458544-Scan#18441
505.262451,Positive,56.171293,61.171293, ,3,MH+1513.772800-Scan#18443
767.920227,Positive,56.176403,61.176403, ,2,MH+1534.833177-Scan#18446
662.900269,Positive,56.182572,61.182572, ,2,MH+1324.793260-Scan#18450
480.783051,Positive,56.306045,61.306045, ,2,MH+960.558824-Scan#18505
450.935974,Positive,56.395927,61.395927, ,3,MH+1350.793369-Scan#18551
638.333374,Positive,56.461915,61.461915, ,2,MH+1275.659471-Scan#18584
494.288574,Positive,56.479450,61.479450, ,2,MH+987.569872-Scan#18593
